feature_1,feature_2,feature_3,feature_4,feature_5,target
-6.491090166,-1.858919937,-2.552133656,5.204836908,-6.465790878,0
-4.892597932,-2.788997996,-10.43156843,-1.478366837,5.126479019,0
-0.9185640021,5.823000301,5.807343537,7.931726952,-3.551249958,1
-2.33465255,-1.334658232,7.939982064,5.445439378,0.2682530037,1
4.55425134,-3.407545374,-4.534422154,7.897556244,2.39061715,0
-3.667031408,3.852247854,12.17351108,-0.6552954138,-4.369128408,1
7.212525839,6.917221443,1.991571107,4.067542365,0.7875672506,0
6.080126295,2.311085364,-7.534697715,0.02142154189,-0.9585510623,1
-7.975526614,-0.04047035361,-7.352750236,1.570278888,0.9276990715,0
0.5568239249,0.7989284095,4.566371817,-8.837261022,0.3205098789,1
-2.009509101,7.4838093,-5.855735929,3.980432174,3.289527013,0
-5.159813521,-0.01979777304,-3.391619024,-4.937254709,7.648291888,0
1.363352583,3.494738873,3.569845458,-7.918726804,-3.236979945,1
6.236687891,4.158007816,0.04028922274,5.51107357,-5.86865743,0
1.172380368,6.433937692,-3.769614751,-5.452008194,-10.4544527,1
-4.27254069,-0.1273306838,3.870106212,-6.361755786,-5.126355838,1
3.917155749,-7.819021704,0.946892789,-3.862067451,2.776079876,1
-4.029688228,3.119307048,2.559368388,9.695003531,6.518287836,0
6.164062913,-5.796620806,0.7105817405,-8.479073086,0.06252053705,1
-6.352851594,-7.503025867,-0.2090305219,8.084856393,-5.825571458,1
-3.151599048,0.01026027792,-8.229318755,-3.450668982,3.230869012,1
5.052843252,-0.3571799196,-0.6576875119,0.6603074937,8.571618209,1
1.719158544,3.307024484,-11.03172278,-5.527687109,1.689334414,0
-2.879899057,3.739910961,-4.025099686,-1.484116298,-12.46255266,1
4.565890509,1.984888894,-6.170673985,-5.534097919,10.12469272,1
3.377962314,1.143052415,-4.650289543,-8.369705718,-8.037763069,0
1.924313046,-5.072269211,-7.778568486,-5.55248299,-0.4826067847,0
5.899629466,-8.081410653,4.567868546,-1.226951334,4.638355461,1
-5.471396038,-3.271350684,10.98153123,-4.826218236,-3.387577213,1
-2.029257923,-2.35443451,-1.559111835,0.7211274867,-10.41095077,0
2.554295011,8.387185111,-2.456476542,-0.290840828,-4.124540886,1
3.238672719,4.744696543,0.3814067733,10.66225427,-7.012112132,1
-7.349559141,3.393625715,-3.175311257,2.223130033,-6.359432067,0
3.12182958,-2.817743648,-9.350132345,2.71975701,2.914180457,0
0.7908204651,-0.1607325307,8.488767723,3.828196634,7.525589753,1
7.77859967,1.624890965,3.279301531,9.258475266,-3.06266775,0
-6.120144971,-8.868056416,1.679278453,-8.76722253,0.4660835966,1
2.786148157,7.604665305,-5.32473629,2.302566032,0.8670739078,1
-2.604813619,5.092027555,-5.712949499,5.648816155,4.87229776,0
-8.084339861,-2.233811997,-1.511948506,4.374276689,10.20946855,1
-4.563614039,-3.949973476,-2.669296501,-8.747973642,0.9586186849,0
6.054734775,1.299757823,-0.4105348994,6.770240977,3.955516986,1
0.09681004805,3.019477357,7.431181809,-8.757840169,1.717893127,1
-1.42271666,1.078462737,6.744707506,0.6748059198,10.94834933,0
1.223359792,-7.906578855,3.468706953,2.924684384,-3.924754128,1
-6.457810938,-1.876736927,4.166596487,3.750264963,-8.206675503,1
2.738706741,1.321698157,-4.336174258,-6.579982291,5.352945472,1
-1.362878423,6.158071238,4.771714219,6.111905312,-0.3099643399,1
0.2416194356,-1.731214744,9.414775959,1.145411737,5.290986785,0
-4.833166074,-3.345651743,-7.960403072,1.316333912,0.588530443,1
-5.754899082,2.276648742,-9.852507016,-0.08702610063,2.935734835,1
-0.6065099032,-2.383996239,-2.89846202,-1.357377157,12.35739264,0
1.699903011,-6.343842511,6.98607884,2.039459363,1.975170852,1
1.47491436,3.804032185,-5.770582754,0.4740740771,8.416032035,0
0.3532924629,6.436000791,-8.788738541,-1.123145057,-0.9745246556,0
0.7318539413,4.505026204,-9.80510842,1.521674643,7.050778955,0
3.662732077,0.5757424215,-0.9488156041,-10.06558005,-5.294975126,1
-6.989279522,-2.248281574,0.02237246052,-4.246472317,5.297374261,1
8.210839202,-9.226892831,4.044653913,1.304760838,-5.038347166,1
-5.308376133,-1.154243733,-4.714151115,5.021328916,-4.801239363,1
3.086022616,-7.701841272,-4.212725199,3.639227926,0.4087443284,1
0.2013660129,1.068152921,-0.08540712896,5.425255884,-8.329334024,1
-2.762611067,-0.1415051191,5.505434203,1.251786901,-7.776321764,1
10.31697717,1.283042529,3.004299197,-6.416322882,-6.141560949,1
-5.818593176,-3.650654176,3.688095912,4.774264757,-4.052288504,1
-1.132346703,6.026052224,-3.834393025,6.736129912,4.829748387,0
4.577159867,2.55851777,-7.805786305,6.723010919,3.220934447,1
-3.634947427,-8.625902819,5.587721251,1.253392424,-0.7663787689,0
-1.534692078,9.253532955,-0.8410109207,-4.472144011,-7.765917631,0
-3.5545866,-6.323207259,0.3146151802,7.512890268,-5.902496182,1
-1.656308992,-4.073433756,7.679088698,-3.561908728,3.001363179,1
-3.254099948,3.127744969,-0.5998310049,-2.925747138,12.91155496,1
-1.48294999,1.936788567,8.668481573,-3.902008597,4.968044435,0
0.05455144996,-7.350540551,0.4199300412,5.738029786,9.047941792,0
-7.67960659,-6.041842991,5.473908442,0.4369959053,-4.285456434,1
-5.413974858,-6.96878284,5.100767671,-2.489702916,3.302800406,0
10.15260006,-3.735907117,4.972593716,-2.714760897,-6.846246778,1
-0.3816156443,0.1511698798,-6.980326178,6.246268656,7.489371902,1
8.465172884,5.485788934,-4.872193949,-3.128333449,-2.953341118,1
-5.840538806,7.000150194,-8.898833522,-2.356330799,-1.069799434,0
6.009097652,4.461079993,4.643799493,3.138868069,-5.794147411,0
-6.311160445,2.721148915,8.118696892,-8.949236236,-1.66208724,1
2.536794764,4.685059107,-3.16601553,10.54433467,4.405479036,0
-2.579659984,8.476297421,4.039120242,0.1027843621,2.274352531,1
4.292623391,-3.909467362,3.85420645,8.510661915,-0.05635396702,0
2.081155359,-8.240981,0.08143231147,-7.692461614,3.546043942,1
-1.010554475,-3.356608485,-3.865857185,0.6610265327,8.504713474,1
1.831073219,7.819796558,7.488879916,-0.6293144711,4.797769643,1
2.097848997,0.06058856529,-9.557308793,-1.192183087,-1.682827008,1
-1.220143016,-2.906899936,-4.206599557,-10.69073409,5.203259415,0
-3.276597782,3.325838135,3.930487819,4.315556033,-11.83764965,1
0.6943432076,4.16942789,-3.913688402,-8.940042771,-7.476124459,0
2.855259482,3.925347313,-4.865273378,9.680734445,-1.746893621,1
4.324588939,-0.95206493,4.726282224,7.019852988,10.23598668,1
-5.184398022,-2.610159548,-6.420074101,7.375310246,3.83360556,1
-0.9933920822,-4.115663919,-4.238666635,12.12430026,3.620708642,1
-0.638720475,-4.977625964,6.793091533,2.010255818,-8.284205145,1
-8.090200101,-2.876817152,-2.085764866,-2.591213167,3.89971597,1
-1.010165162,-5.390530478,0.1962212869,-6.261820757,-5.538307099,1
3.598083426,9.236745018,0.6479815216,0.4000085694,-1.075383755,1
-5.285965711,3.637624505,-5.744671905,10.29259696,-3.985906045,1
6.499846839,-5.200896208,-3.854153314,-6.045249808,-0.5505694199,0
-10.45230367,3.273229663,7.029599004,1.786912285,-4.840144406,1
-4.417819169,9.725134912,-6.10244687,-2.083314984,-3.650282949,0
-3.627340433,-5.072214467,-7.7683117,-4.496218686,4.955037098,1
-5.052258093,4.14769729,7.010093312,-7.219835993,-0.06209146219,1
3.558335767,-0.9746236537,9.516764931,3.679590122,-5.126417568,1
7.976201411,0.2966044477,1.858374601,4.491082292,-3.559334284,1
-1.675301806,2.791017891,13.15960755,-3.380604839,0.8943283112,1
4.913972035,-6.760865204,-2.025097437,-6.799941811,-4.87886793,1
-0.6767224795,-7.374461595,7.941690911,0.8600510554,5.034800943,1
-0.8035844744,-2.798441504,-5.011700912,6.903371398,-4.330045548,1
-6.142582964,-1.732519573,3.127852907,-5.310162514,-6.502750243,0
-1.755511139,-4.462235731,-3.226057498,-6.572095851,-9.612842559,0
11.45310599,-1.91504455,0.7812120559,-5.241101034,-2.465671362,0
5.620618555,-1.104142491,-3.259615468,-6.617179187,-5.811829576,0
-3.781492686,1.327101029,7.349398992,-4.565954459,8.836147931,0
3.439128521,8.841480674,0.6759986322,5.072022205,2.195046948,0
6.142504539,3.087140832,-6.891038238,0.8037748189,5.060310021,0
0.5063253978,-8.663203131,6.017571752,-8.397433896,3.736907847,1
4.080304948,-0.6238779627,-5.153494315,-0.2924017771,-10.01588166,1
1.546891497,-3.427347627,-4.049296743,-6.230171525,-9.982413215,0
2.05782429,-3.989858273,-7.843071908,-3.351332197,2.664805002,1
7.388440151,-6.136350308,7.076346332,-0.8896242046,0.9434237627,1
-0.1015908261,4.596397,8.852728881,2.156883157,4.103639887,0
-4.364953177,3.586099528,10.86657532,-1.192501749,-4.193155662,0
-10.45656921,-1.751506003,-5.784293592,-2.083088272,6.767206074,1
-7.604637368,5.061001074,5.111062871,-3.227739035,1.007221761,0
3.496442016,-10.28865689,-1.325313071,-8.340060585,2.57009092,1
-4.78009651,-4.467120824,6.379179048,5.897401581,8.816021675,1
-3.246526501,-1.526156052,2.228631198,9.68708052,-3.053618733,0
0.2809901429,10.33762446,-1.261026965,3.42475031,0.8575904985,0
-6.291483692,6.398106529,8.97103437,3.428170498,-4.821789623,1
4.255011056,-2.483045976,4.597088101,4.177094804,6.094917849,1
-6.826915894,2.352991602,-2.92309226,4.326007718,-6.449638654,0
0.6045007591,-5.696253099,4.372362437,1.838535672,6.685021524,1
-1.413983201,5.163492319,-9.461560022,-5.004820458,0.8772985289,1
-1.310175281,-4.486786836,-8.035415623,-9.011790441,-1.17128709,0
1.402203454,-0.5845388454,7.224966748,-5.856779009,-3.345165905,1
-0.2586579883,11.76873915,1.729269087,-5.236786007,-0.1248027193,0
-5.372477473,-6.792832774,-3.792451253,0.879226393,5.553213768,0
12.52450612,5.635381883,1.151199396,-0.4448962522,-2.419922473,1
-5.495911798,7.891232095,-6.836128205,1.556365912,1.538988581,1
2.222733622,8.536771299,-5.283598575,5.628497574,2.566435698,1
-0.7619050341,9.692575557,-2.537149654,-3.00373233,-3.318726188,0
0.1887377448,0.5952507676,-5.657398583,7.55589144,-7.383251344,1
-2.464807598,5.281167152,4.38112858,-5.477122014,-9.265033396,0
-1.493577819,4.895507369,-2.093365604,7.997646147,-7.032688636,1
-4.382383836,1.26340581,6.484308305,-2.227556177,8.728703051,1
-1.617583693,5.813787675,4.011186792,9.088914367,-2.98082405,1
-0.3312651773,1.121317103,-3.560167207,7.180153507,7.443353842,0
-0.6614934853,-2.805453292,11.59654971,3.611540613,-6.337875622,1
-8.562893194,2.793190716,-4.270355052,9.445749349,2.723386262,1
-5.593447461,-6.042599941,7.835972921,-3.119426205,5.483342044,0
9.17921536,-3.803814764,8.372681231,0.1246297516,0.3945567633,0
-6.628340508,4.018335286,-0.4556746374,3.382268022,7.019309602,0
-2.44966199,-4.991803625,6.964594241,1.877668778,7.813439686,1
-0.5130722696,-10.12363973,6.852628158,-2.691210964,3.470957539,0
-2.75904683,10.59797671,-3.788863473,0.4949277118,3.077354442,1
-3.227124502,-3.440426484,10.88895171,-7.305183714,1.346905565,1
7.2178013,-0.01819539379,-11.65731499,2.804126033,0.3832723058,1
3.195567526,-1.166696802,-8.329862875,-5.323391235,7.72671062,0
5.2052988,0.09757126822,1.497604471,-9.844241481,-4.212295665,1
0.01335106419,3.468246562,-3.995280152,-10.6975034,1.25389194,1
-7.898153826,2.348564211,7.299214158,-8.28607929,2.483097854,1
0.6016788979,-8.206557791,6.286858114,-5.883248198,1.467377736,1
-5.4406189,0.8671946664,-5.748302935,6.768446598,5.898540786,1
-1.518086892,1.564697356,13.38593449,2.29609477,2.606116102,1
-2.356400602,6.708630073,6.860078264,-2.444649519,-4.1718909,0
-3.668566669,6.303351734,5.936505815,-2.099146705,8.727018812,0
0.2824315706,6.177247461,4.495915894,7.375780388,7.493093497,0
8.884426591,2.522247335,2.018974213,8.454524357,-2.854819354,0
2.483497158,-6.120719358,9.892385846,1.454957914,7.238289588,1
4.604483933,-1.573960394,7.507576782,4.398180286,0.7833756641,1
3.301820251,0.936853777,8.176930061,-3.967616849,-10.0804821,1
-3.041493528,10.8799522,-0.02152088675,-6.379684064,-0.821660134,0
-2.414748983,0.05529146276,4.625605503,6.291120191,-8.785869944,1
-12.50041149,0.7637199216,1.56458854,0.02497223759,3.115747652,0
-3.286141269,-4.613834781,-5.157537168,-2.588688281,7.457365991,0
0.5442884625,-0.9995611214,-1.816268806,-7.586302946,6.152544422,1
-4.056834404,7.112073052,6.973619051,-4.393611245,-5.833123441,0
7.625561801,5.11278865,2.444345692,2.837583301,1.297495504,1
9.075477067,-0.710158618,8.057980834,4.737924135,5.074683292,1
-6.492927731,3.917092442,-2.581706459,0.3610341879,-8.927638117,1
4.500917817,-3.261579008,5.29753804,10.21128114,-5.724479833,1
-4.271412466,-0.01996914064,-1.251576233,7.630493187,6.554675235,0
5.467877654,4.287112459,-2.791623552,-0.03388036725,-6.627870758,1
4.693049345,12.57168331,-3.968621753,-0.01600605376,-0.4217248783,1
-2.402997049,1.838665127,-8.927174205,0.3995814737,-5.656041998,0
1.752210563,1.769506043,1.363722305,10.33929708,-7.351041009,0
1.540556075,8.479702665,5.979795469,-2.81556954,1.742396056,0
-2.907955586,7.665613401,-4.973808019,-7.951066645,3.718055739,0
-4.36644498,-10.79770025,0.3040030381,6.945054117,3.466645797,1
6.958541235,3.704751734,-5.145704061,2.195753116,-2.560061802,1
2.365989666,-1.199789043,-3.664685107,-10.27751442,4.231474873,1
-2.813373948,-4.525475387,5.359405776,-3.158238849,5.736488181,1
9.745543624,2.738716587,2.523792992,-0.3328047562,-5.919756825,1
-5.698477004,2.39813388,-0.4682663686,-7.845028101,-0.1121357866,1
-8.418711008,-8.566374684,2.393658466,4.35714492,-5.198866898,1
-4.053465685,-5.700355252,7.669676472,-4.218012396,8.394033606,1
-0.7758963748,-2.470026318,5.780336387,-7.890715007,6.451455862,1
7.771524104,6.510842323,5.012546563,-6.989858939,-4.38504211,1
-4.253305285,-0.2493306587,6.417487572,-7.465840663,2.433989491,0
-3.604319649,-12.07427089,-5.388198905,-0.3461563984,-2.840484248,1
0.3202784661,11.03527341,0.3040121195,-4.082439041,2.315476304,1
1.421687295,-6.40575937,4.475232775,1.375999095,5.918105291,1
-1.611247101,7.859378917,2.432906669,-7.711960027,-6.264238462,0
-4.394348943,1.48559858,-12.51102651,-1.921283188,-3.776980388,1
1.354501071,2.965631682,7.716606924,-3.771491731,-10.56409879,1
-4.074626385,3.282618168,-12.89566034,1.235503135,-0.8929245322,1
2.303087142,-4.597266518,0.6627927624,-13.00466021,-0.02118261079,1
3.314055862,6.967926059,-6.744455562,-7.990778294,0.3533010047,0
2.383369572,-9.535728913,-5.799789471,-5.932241948,1.886894578,0
-2.031197608,-1.17518295,7.64582127,-7.10907636,-2.548652924,0
6.560303892,-7.991665481,7.827876513,-5.198470983,-0.8921571734,1
0.7501731124,2.210877915,4.917937696,0.1558900191,10.69293441,1
8.866608051,-2.48930859,2.270583472,1.985882388,-2.467250748,1
-5.532723965,5.834221322,-2.200781368,-0.7404814443,-7.138562579,0
7.040298928,4.749652554,-5.262135478,0.4251512795,-0.0645617823,1
-4.100500974,-6.365355768,-2.416472723,8.870081145,-7.358699462,1
8.434190344,-0.2722041523,-11.14187056,0.2377744628,0.7697543975,1
-2.685005445,-3.14446022,-0.003604561197,-7.855292894,4.604071703,1
-3.153734808,-3.156307541,8.116658862,-4.183790006,4.208019673,0
-4.643841668,-2.998506092,-1.809703161,-2.274660858,-9.055086318,0
-4.095095758,-1.35723619,-8.9866039,-0.4127327744,0.6772759034,1
3.964022304,-2.583723494,-7.075996047,1.042553441,-5.143370718,1
-1.760946769,11.20840338,0.6037353825,-3.55698892,-1.50136392,1
0.2198771155,-7.842635136,-2.959739258,-5.447870514,-0.07333878446,1
-0.5519685553,3.728749709,8.453367249,-5.751273678,-1.501728855,0
3.946698567,-7.352849231,0.3949373804,-8.072595526,-5.834072724,0
-9.8848059,-2.423327902,3.425269852,-3.050615534,4.402200076,1
-0.7415176199,-4.461075827,-1.291015908,-0.164036732,-9.942601468,0
-0.2902684573,-2.95006011,-1.505391522,-8.813999098,5.679798046,0
-1.69047279,-2.860235581,6.420833809,5.247790386,-8.012174701,1
-2.597247388,10.02492487,1.599644452,-2.29826917,-8.99523673,1
-1.23733222,-1.758149803,11.70839173,1.507205454,-0.1407590944,1
10.98305978,3.332681906,4.613108581,-0.9329503597,-6.489565621,1
4.310773824,-3.735304258,8.167990317,-4.468032204,1.336171221,0
4.44689738,-4.330910194,-3.890165397,-0.6061684918,-6.779933151,1
3.008620902,-7.039440824,2.498283894,-8.756608618,-1.573167585,1
6.58426787,-3.529916184,-2.180058297,-0.5414599989,-10.39909973,0
-7.346553335,1.472129878,-3.960422274,-1.276004015,5.152461245,1
2.483060633,-4.117257003,5.613450473,6.413238764,-2.059647302,1
-8.038378677,-4.326276037,-7.636719828,6.373858166,-3.704355038,1
2.076196063,-12.06476275,-0.7700288513,-4.127884157,1.224147699,0
-0.5295851461,5.63515234,-3.949992123,-1.408981505,-9.714779,1
9.223523839,-1.301937835,0.7110224793,-8.108434319,-3.997412387,0
-3.404597795,-5.137228763,-8.872988002,2.757309425,-6.684678237,0
4.669214152,-2.242541395,-5.035313715,-8.169595283,1.439713861,0
-8.505998193,0.2466896174,-1.661466872,8.185909445,7.336044804,1
7.955203295,-2.763884281,-1.345209981,-2.388719139,-6.523811402,0
2.255541127,-3.006609986,-7.685165543,-8.414148065,-0.1147760424,1
-1.434477161,3.097710542,6.6504398,11.49522159,-2.824534619,1
2.871616773,-10.41584634,-1.042298519,-2.695133587,6.626751154,0
-3.968611146,-4.116341,4.871833721,6.180073962,2.319005037,1
-9.82853306,4.501325944,-1.473391048,0.3944674068,-1.345926044,0
2.254614365,9.092368622,-7.28092719,2.376177094,4.752623337,0
2.8977602,0.3609612533,-0.8094958515,-5.842985585,7.528408113,1
1.756994026,-2.706438154,6.516352629,0.8117496951,9.511381359,1
-10.39592143,-1.769018635,-5.502040817,-1.559114203,0.3034805247,1
3.349704874,-0.3940391096,-1.534322672,-11.46525348,-4.880371608,0
2.185442147,-9.073898774,4.535974404,4.211975175,4.309571323,1
-1.26046508,-7.629780699,5.428608347,0.176814401,-3.270569119,1
-3.470317004,0.3299645841,-2.213518906,-2.101483565,13.21106067,1
6.227841871,-4.477114947,2.693300236,10.0506186,-1.378632282,0
-3.548143267,3.182365415,-0.1161390547,11.50211235,-6.400871256,1
1.258941227,4.524773719,-5.577924964,-6.425298919,-10.07689321,1
-1.794266789,-0.301553562,-4.982860567,-12.45042478,-3.584368202,1
2.085137132,4.48943692,-10.34155591,1.037581505,-3.38715296,1
-7.262284259,-8.314041873,-5.117250206,1.195766971,4.418124801,0
8.156160925,-3.646654447,-1.45119326,-7.082521541,-3.451213851,1
-3.340231857,-2.606546078,10.27119948,-4.526841604,-0.242765495,1
-4.393568316,-1.153479388,9.040190124,2.128195332,-3.75656624,0
-5.478615177,9.517420114,-2.029961361,-1.105569729,-6.562047131,0
-5.746931177,-5.862194696,9.003044853,1.932759148,4.100863427,0
3.67594974,2.570136977,-1.832730908,-1.529518389,9.756201123,0
3.453267668,-7.572959238,-1.036104973,4.873948665,-2.428238393,1
-3.01039931,-7.366483709,7.024757333,-6.731737206,3.317968107,0
-5.267409858,-2.256442318,6.488733245,4.997126034,-0.2965362088,1
-0.2791536162,1.574213321,-3.032950357,7.670302923,7.100112033,0
-3.878025388,7.616235283,6.302577223,4.950166736,5.632694634,0
3.926370454,3.335241797,10.76286914,4.925152142,-1.537303275,0
-12.34377226,0.8897145211,-5.501659925,0.4594560586,3.51572647,1
-4.468481616,-5.823213603,-7.681208619,-2.849667988,0.03580340921,0
7.197985893,3.806482399,-1.017391929,-4.848001467,3.026794718,1
-4.715219086,-0.05651751047,0.8455180557,2.492003347,10.71627423,1
6.704906023,-0.3379693478,1.707160185,-6.347425222,-8.984754259,0
